data,label
"[2016, 43, 4, 16, 3]",19
"[2016, 43, 4, 17, 3]",20
"[2016, 43, 4, 18, 3]",28
"[2016, 43, 4, 19, 3]",12
"[2016, 43, 4, 20, 4]",0
"[2016, 43, 4, 21, 4]",0
"[2016, 43, 4, 22, 4]",8
"[2016, 43, 4, 23, 4]",5
"[2016, 43, 5, 0, 4]",3
"[2016, 43, 5, 1, 4]",0
"[2016, 43, 5, 2, 4]",0
"[2016, 43, 5, 3, 4]",2
"[2016, 43, 5, 4, 4]",0
"[2016, 43, 5, 5, 4]",13
"[2016, 43, 5, 6, 4]",50
"[2016, 43, 5, 7, 4]",91
"[2016, 43, 5, 8, 1]",171
"[2016, 43, 5, 9, 1]",150
"[2016, 43, 5, 10, 1]",47
"[2016, 43, 5, 11, 1]",17
"[2016, 43, 5, 12, 1]",27
"[2016, 43, 5, 13, 1]",32
"[2016, 43, 5, 14, 1]",26
"[2016, 43, 5, 15, 1]",40
"[2016, 43, 5, 16, 1]",71
"[2016, 43, 5, 17, 1]",131
"[2016, 43, 5, 18, 1]",145
"[2016, 43, 5, 19, 1]",53
"[2016, 43, 5, 20, 1]",27
"[2016, 43, 5, 21, 1]",6
"[2016, 43, 5, 22, 1]",8
"[2016, 43, 5, 23, 1]",6
"[2016, 43, 6, 0, 1]",7
"[2016, 43, 6, 1, 1]",3
"[2016, 43, 6, 2, 1]",0
"[2016, 43, 6, 3, 1]",0
"[2016, 43, 6, 4, 1]",0
"[2016, 43, 6, 5, 1]",0
"[2016, 43, 6, 6, 1]",2
"[2016, 43, 6, 7, 1]",7
"[2016, 43, 6, 8, 1]",11
"[2016, 43, 6, 9, 1]",7
"[2016, 43, 6, 10, 1]",10
"[2016, 43, 6, 11, 1]",14
"[2016, 43, 6, 12, 1]",14
"[2016, 43, 6, 13, 1]",20
"[2016, 43, 6, 14, 2]",16
"[2016, 43, 6, 15, 2]",27
"[2016, 43, 6, 16, 2]",26
"[2016, 43, 6, 17, 1]",36
"[2016, 43, 6, 18, 1]",18
"[2016, 43, 6, 19, 1]",22
"[2016, 43, 6, 20, 1]",25
"[2016, 43, 6, 21, 1]",13
"[2016, 43, 6, 22, 1]",9
"[2016, 43, 6, 23, 1]",7
"[2016, 44, 0, 0, 1]",3
"[2016, 44, 0, 1, 1]",0
"[2016, 44, 0, 2, 2]",0
"[2016, 44, 0, 3, 2]",2
"[2016, 44, 0, 4, 2]",2
"[2016, 44, 0, 5, 1]",0
"[2016, 44, 0, 6, 1]",6
"[2016, 44, 0, 7, 1]",6
"[2016, 44, 0, 8, 1]",6
"[2016, 44, 0, 9, 1]",8
"[2016, 44, 0, 10, 1]",3
"[2016, 44, 0, 11, 1]",15
"[2016, 44, 0, 12, 1]",23
"[2016, 44, 0, 13, 1]",18
"[2016, 44, 0, 14, 1]",20
"[2016, 44, 0, 15, 1]",29
"[2016, 44, 0, 16, 1]",16
"[2016, 44, 0, 17, 2]",6
"[2016, 44, 0, 18, 2]",0
"[2016, 44, 0, 19, 2]",8
"[2016, 44, 0, 20, 3]",12
"[2016, 44, 0, 21, 3]",6
"[2016, 44, 0, 22, 3]",5
"[2016, 44, 0, 23, 4]",6
"[2016, 44, 1, 0, 4]",1
"[2016, 44, 1, 1, 4]",0
"[2016, 44, 1, 2, 4]",0
"[2016, 44, 1, 3, 4]",0
"[2016, 44, 1, 4, 4]",0
"[2016, 44, 1, 5, 1]",12
"[2016, 44, 1, 6, 1]",49
"[2016, 44, 1, 7, 1]",111
"[2016, 44, 1, 8, 1]",171
"[2016, 44, 1, 9, 1]",117
"[2016, 44, 1, 10, 1]",53
"[2016, 44, 1, 11, 1]",28
"[2016, 44, 1, 12, 1]",12
"[2016, 44, 1, 13, 1]",33
"[2016, 44, 1, 14, 1]",31
"[2016, 44, 1, 15, 1]",38
"[2016, 44, 1, 16, 1]",64
"[2016, 44, 1, 17, 1]",151
"[2016, 44, 1, 18, 1]",154
"[2016, 44, 1, 19, 1]",105
"[2016, 44, 1, 20, 1]",50
"[2016, 44, 1, 21, 1]",17
"[2016, 44, 1, 22, 1]",9
"[2016, 44, 1, 23, 1]",4
"[2016, 44, 2, 0, 1]",1
"[2016, 44, 2, 1, 1]",4
"[2016, 44, 2, 2, 1]",0
"[2016, 44, 2, 3, 1]",0
"[2016, 44, 2, 4, 1]",0
"[2016, 44, 2, 5, 1]",8
"[2016, 44, 2, 6, 1]",31
"[2016, 44, 2, 7, 1]",93
"[2016, 44, 2, 8, 1]",193
"[2016, 44, 2, 9, 1]",141
"[2016, 44, 2, 10, 1]",44
"[2016, 44, 2, 11, 1]",21
"[2016, 44, 2, 12, 1]",30
"[2016, 44, 2, 13, 1]",28
"[2016, 44, 2, 14, 1]",42
"[2016, 44, 2, 15, 1]",31
"[2016, 44, 2, 16, 1]",55
"[2016, 44, 2, 17, 1]",174
"[2016, 44, 2, 18, 1]",245
"[2016, 44, 2, 19, 1]",158
"[2016, 44, 2, 20, 1]",47
"[2016, 44, 2, 21, 2]",18
"[2016, 44, 2, 22, 2]",14
"[2016, 44, 2, 23, 1]",6
"[2016, 44, 3, 0, 1]",1
"[2016, 44, 3, 1, 1]",8
"[2016, 44, 3, 2, 2]",0
"[2016, 44, 3, 3, 2]",0
"[2016, 44, 3, 4, 5]",1
"[2016, 44, 3, 5, 2]",14
"[2016, 44, 3, 6, 2]",44
"[2016, 44, 3, 7, 2]",100
"[2016, 44, 3, 8, 2]",180
"[2016, 44, 3, 9, 1]",154
"[2016, 44, 3, 10, 1]",45
"[2016, 44, 3, 11, 1]",29
"[2016, 44, 3, 12, 1]",34
"[2016, 44, 3, 13, 1]",36
"[2016, 44, 3, 14, 3]",41
"[2016, 44, 3, 15, 1]",36
"[2016, 44, 3, 16, 2]",66
"[2016, 44, 3, 17, 2]",216
"[2016, 44, 3, 18, 1]",232
"[2016, 44, 3, 19, 1]",136
"[2016, 44, 3, 20, 1]",26
"[2016, 44, 3, 21, 2]",21
"[2016, 44, 3, 22, 1]",10
"[2016, 44, 3, 23, 2]",9
"[2016, 44, 4, 0, 2]",4
"[2016, 44, 4, 1, 3]",6
"[2016, 44, 4, 2, 2]",2
"[2016, 44, 4, 3, 1]",0
"[2016, 44, 4, 4, 2]",0
"[2016, 44, 4, 5, 2]",8
"[2016, 44, 4, 6, 2]",33
"[2016, 44, 4, 7, 2]",87
"[2016, 44, 4, 8, 2]",142
"[2016, 44, 4, 9, 2]",124
"[2016, 44, 4, 10, 2]",44
"[2016, 44, 4, 11, 2]",41
"[2016, 44, 4, 12, 2]",19
"[2016, 44, 4, 13, 2]",14
"[2016, 44, 4, 14, 3]",29
"[2016, 44, 4, 15, 3]",25
"[2016, 44, 4, 16, 3]",58
"[2016, 44, 4, 17, 2]",174
"[2016, 44, 4, 18, 2]",220
"[2016, 44, 4, 19, 1]",148
"[2016, 44, 4, 20, 1]",57
"[2016, 44, 4, 21, 1]",29
"[2016, 44, 4, 22, 2]",25
"[2016, 44, 4, 23, 2]",1
"[2016, 44, 5, 0, 2]",4
"[2016, 44, 5, 1, 1]",4
"[2016, 44, 5, 2, 1]",0
"[2016, 44, 5, 3, 1]",0
"[2016, 44, 5, 4, 1]",0
"[2016, 44, 5, 5, 1]",11
"[2016, 44, 5, 6, 1]",40
"[2016, 44, 5, 7, 1]",74
"[2016, 44, 5, 8, 1]",123
"[2016, 44, 5, 9, 1]",130
"[2016, 44, 5, 10, 1]",70
"[2016, 44, 5, 11, 1]",38
"[2016, 44, 5, 12, 1]",32
"[2016, 44, 5, 13, 1]",23
"[2016, 44, 5, 14, 1]",41
"[2016, 44, 5, 15, 1]",48
"[2016, 44, 5, 16, 1]",75
"[2016, 44, 5, 17, 1]",194
"[2016, 44, 5, 18, 1]",179
"[2016, 44, 5, 19, 1]",83
"[2016, 44, 5, 20, 1]",32
"[2016, 44, 5, 21, 1]",20
"[2016, 44, 5, 22, 1]",17
"[2016, 44, 5, 23, 1]",11
"[2016, 44, 6, 0, 1]",3
"[2016, 44, 6, 1, 1]",0
"[2016, 44, 6, 2, 1]",0
"[2016, 44, 6, 3, 1]",1
"[2016, 44, 6, 4, 1]",1
"[2016, 44, 6, 5, 1]",0
"[2016, 44, 6, 6, 1]",12
"[2016, 44, 6, 7, 1]",11
"[2016, 44, 6, 8, 1]",16
"[2016, 44, 6, 9, 1]",16
"[2016, 44, 6, 10, 1]",10
"[2016, 44, 6, 11, 1]",25
"[2016, 44, 6, 12, 1]",27
"[2016, 44, 6, 13, 1]",26
"[2016, 44, 6, 14, 3]",24
"[2016, 44, 6, 15, 1]",41
"[2016, 44, 6, 16, 1]",38
"[2016, 44, 6, 17, 1]",57
"[2016, 44, 6, 18, 1]",27
"[2016, 44, 6, 19, 1]",23
"[2016, 44, 6, 20, 1]",14
"[2016, 44, 6, 21, 2]",13
"[2016, 44, 6, 22, 2]",9
"[2016, 44, 6, 23, 1]",7
"[2016, 45, 0, 0, 1]",3
"[2016, 45, 0, 1, 1]",5
"[2016, 45, 0, 2, 1]",0
"[2016, 45, 0, 3, 1]",0
"[2016, 45, 0, 4, 1]",0
"[2016, 45, 0, 5, 1]",0
"[2016, 45, 0, 6, 1]",4
"[2016, 45, 0, 7, 1]",3
"[2016, 45, 0, 8, 1]",12
"[2016, 45, 0, 9, 2]",8
"[2016, 45, 0, 10, 2]",9
"[2016, 45, 0, 11, 2]",15
"[2016, 45, 0, 12, 2]",26
"[2016, 45, 0, 13, 2]",22
"[2016, 45, 0, 14, 1]",32
"[2016, 45, 0, 15, 1]",26
"[2016, 45, 0, 16, 1]",33
"[2016, 45, 0, 17, 1]",21
"[2016, 45, 0, 18, 1]",20
"[2016, 45, 0, 19, 1]",9
"[2016, 45, 0, 20, 1]",5
"[2016, 45, 0, 21, 1]",6
"[2016, 45, 0, 22, 1]",5
"[2016, 45, 0, 23, 1]",5
"[2016, 45, 1, 0, 1]",1
"[2016, 45, 1, 1, 1]",0
"[2016, 45, 1, 2, 1]",0
"[2016, 45, 1, 3, 1]",0
"[2016, 45, 1, 4, 1]",0
"[2016, 45, 1, 5, 1]",14
"[2016, 45, 1, 6, 2]",38
"[2016, 45, 1, 7, 1]",106
"[2016, 45, 1, 8, 1]",124
"[2016, 45, 1, 9, 1]",100
"[2016, 45, 1, 10, 1]",38
"[2016, 45, 1, 11, 1]",25
"[2016, 45, 1, 12, 1]",30
"[2016, 45, 1, 13, 1]",24
"[2016, 45, 1, 14, 1]",31
"[2016, 45, 1, 15, 1]",39
"[2016, 45, 1, 16, 1]",42
"[2016, 45, 1, 17, 1]",143
"[2016, 45, 1, 18, 1]",199
"[2016, 45, 1, 19, 1]",143
"[2016, 45, 1, 20, 1]",58
"[2016, 45, 1, 21, 1]",27
"[2016, 45, 1, 22, 1]",8
"[2016, 45, 1, 23, 1]",6
"[2016, 45, 2, 0, 1]",2
"[2016, 45, 2, 1, 3]",3
"[2016, 45, 2, 2, 1]",0
"[2016, 45, 2, 3, 3]",0
"[2016, 45, 2, 4, 1]",0
"[2016, 45, 2, 5, 1]",9
"[2016, 45, 2, 6, 2]",43
"[2016, 45, 2, 7, 2]",117
"[2016, 45, 2, 8, 1]",130
"[2016, 45, 2, 9, 1]",124
"[2016, 45, 2, 10, 1]",49
"[2016, 45, 2, 11, 3]",37
"[2016, 45, 2, 12, 1]",46
"[2016, 45, 2, 13, 1]",25
"[2016, 45, 2, 14, 1]",46
"[2016, 45, 2, 15, 1]",34
"[2016, 45, 2, 16, 2]",99
"[2016, 45, 2, 17, 1]",169
"[2016, 45, 2, 18, 1]",272
"[2016, 45, 2, 19, 1]",78
"[2016, 45, 2, 20, 1]",30
"[2016, 45, 2, 21, 1]",15
"[2016, 45, 2, 22, 1]",13
"[2016, 45, 2, 23, 2]",8
"[2016, 45, 3, 0, 1]",6
"[2016, 45, 3, 1, 1]",2
"[2016, 45, 3, 2, 1]",0
"[2016, 45, 3, 3, 1]",0
"[2016, 45, 3, 4, 1]",0
"[2016, 45, 3, 5, 1]",8
"[2016, 45, 3, 6, 3]",41
"[2016, 45, 3, 7, 1]",90
"[2016, 45, 3, 8, 1]",133
"[2016, 45, 3, 9, 1]",116
"[2016, 45, 3, 10, 1]",22
"[2016, 45, 3, 11, 1]",11
"[2016, 45, 3, 12, 1]",10
"[2016, 45, 3, 13, 2]",8
"[2016, 45, 3, 14, 3]",22
"[2016, 45, 3, 15, 2]",26
"[2016, 45, 3, 16, 2]",58
"[2016, 45, 3, 17, 2]",95
"[2016, 45, 3, 18, 2]",92
"[2016, 45, 3, 19, 2]",53
"[2016, 45, 3, 20, 2]",42
"[2016, 45, 3, 21, 3]",29
"[2016, 45, 3, 22, 2]",15
"[2016, 45, 3, 23, 5]",4
"[2016, 45, 4, 0, 2]",4
"[2016, 45, 4, 1, 2]",5
"[2016, 45, 4, 2, 2]",0
"[2016, 45, 4, 3, 2]",2
"[2016, 45, 4, 4, 2]",0
"[2016, 45, 4, 5, 2]",7
"[2016, 45, 4, 6, 2]",62
"[2016, 45, 4, 7, 1]",105
"[2016, 45, 4, 8, 1]",180
"[2016, 45, 4, 9, 1]",130
"[2016, 45, 4, 10, 1]",43
"[2016, 45, 4, 11, 1]",23
"[2016, 45, 4, 12, 1]",17
"[2016, 45, 4, 13, 1]",26
"[2016, 45, 4, 14, 1]",28
"[2016, 45, 4, 15, 1]",36
"[2016, 45, 4, 16, 2]",81
"[2016, 45, 4, 17, 2]",173
"[2016, 45, 4, 18, 1]",182
"[2016, 45, 4, 19, 1]",154
"[2016, 45, 4, 20, 2]",45
"[2016, 45, 4, 21, 1]",25
"[2016, 45, 4, 22, 1]",6
"[2016, 45, 4, 23, 1]",13
"[2016, 45, 5, 0, 1]",6
"[2016, 45, 5, 1, 1]",2
"[2016, 45, 5, 2, 1]",0
"[2016, 45, 5, 3, 1]",0
"[2016, 45, 5, 4, 1]",0
"[2016, 45, 5, 5, 1]",4
"[2016, 45, 5, 6, 1]",19
"[2016, 45, 5, 7, 1]",59
"[2016, 45, 5, 8, 1]",132
"[2016, 45, 5, 9, 1]",92
"[2016, 45, 5, 10, 1]",44
"[2016, 45, 5, 11, 1]",24
"[2016, 45, 5, 12, 1]",25
"[2016, 45, 5, 13, 1]",16
"[2016, 45, 5, 14, 1]",52
"[2016, 45, 5, 15, 1]",58
"[2016, 45, 5, 16, 1]",61
"[2016, 45, 5, 17, 1]",139
"[2016, 45, 5, 18, 1]",124
"[2016, 45, 5, 19, 1]",52
"[2016, 45, 5, 20, 1]",40
"[2016, 45, 5, 21, 1]",13
"[2016, 45, 5, 22, 1]",6
"[2016, 45, 5, 23, 1]",11
"[2016, 45, 6, 0, 3]",0
"[2016, 45, 6, 1, 1]",0
"[2016, 45, 6, 2, 3]",2
"[2016, 45, 6, 3, 1]",0
"[2016, 45, 6, 4, 1]",0
"[2016, 45, 6, 5, 1]",0
"[2016, 45, 6, 6, 1]",7
"[2016, 45, 6, 7, 1]",8
"[2016, 45, 6, 8, 1]",10
"[2016, 45, 6, 9, 1]",12
"[2016, 45, 6, 10, 1]",15
"[2016, 45, 6, 11, 1]",11
"[2016, 45, 6, 12, 1]",17
"[2016, 45, 6, 13, 1]",8
"[2016, 45, 6, 14, 1]",16
"[2016, 45, 6, 15, 1]",21
"[2016, 45, 6, 16, 1]",24
"[2016, 45, 6, 17, 1]",32
"[2016, 45, 6, 18, 1]",19
"[2016, 45, 6, 19, 1]",18
"[2016, 45, 6, 20, 1]",12
"[2016, 45, 6, 21, 1]",14
"[2016, 45, 6, 22, 1]",9
"[2016, 45, 6, 23, 1]",8
"[2016, 46, 0, 0, 1]",2
"[2016, 46, 0, 1, 1]",4
"[2016, 46, 0, 2, 1]",4
"[2016, 46, 0, 3, 1]",0
"[2016, 46, 0, 4, 1]",0
"[2016, 46, 0, 5, 1]",0
"[2016, 46, 0, 6, 1]",2
"[2016, 46, 0, 7, 1]",2
"[2016, 46, 0, 8, 1]",6
"[2016, 46, 0, 9, 1]",6
"[2016, 46, 0, 10, 1]",9
"[2016, 46, 0, 11, 1]",8
"[2016, 46, 0, 12, 1]",24
"[2016, 46, 0, 13, 1]",22
"[2016, 46, 0, 14, 1]",13
"[2016, 46, 0, 15, 1]",16
"[2016, 46, 0, 16, 1]",36
"[2016, 46, 0, 17, 1]",43
"[2016, 46, 0, 18, 1]",22
"[2016, 46, 0, 19, 1]",22
"[2016, 46, 0, 20, 1]",20
"[2016, 46, 0, 21, 1]",10
"[2016, 46, 0, 22, 1]",9
"[2016, 46, 0, 23, 1]",6
"[2016, 46, 1, 0, 1]",2
"[2016, 46, 1, 1, 1]",0
"[2016, 46, 1, 2, 1]",0
"[2016, 46, 1, 3, 1]",0
"[2016, 46, 1, 4, 1]",0
"[2016, 46, 1, 5, 1]",8
"[2016, 46, 1, 6, 1]",52
"[2016, 46, 1, 7, 1]",106
"[2016, 46, 1, 8, 1]",155
"[2016, 46, 1, 9, 1]",115
"[2016, 46, 1, 10, 1]",40
"[2016, 46, 1, 11, 1]",19
"[2016, 46, 1, 12, 1]",30
"[2016, 46, 1, 13, 1]",36
"[2016, 46, 1, 14, 1]",35
"[2016, 46, 1, 15, 1]",39
"[2016, 46, 1, 16, 1]",77
"[2016, 46, 1, 17, 1]",214
"[2016, 46, 1, 18, 1]",190
"[2016, 46, 1, 19, 1]",130
"[2016, 46, 1, 20, 2]",73
"[2016, 46, 1, 21, 1]",25
"[2016, 46, 1, 22, 1]",12
"[2016, 46, 1, 23, 1]",6
"[2016, 46, 2, 0, 1]",3
"[2016, 46, 2, 1, 2]",3
"[2016, 46, 2, 2, 2]",2
"[2016, 46, 2, 3, 2]",0
"[2016, 46, 2, 4, 2]",0
"[2016, 46, 2, 5, 2]",2
"[2016, 46, 2, 6, 3]",11
"[2016, 46, 2, 7, 3]",11
"[2016, 46, 2, 8, 3]",18
"[2016, 46, 2, 9, 3]",15
"[2016, 46, 2, 10, 2]",1
"[2016, 46, 2, 11, 2]",0
"[2016, 46, 2, 12, 2]",2
"[2016, 46, 2, 13, 2]",13
"[2016, 46, 2, 14, 2]",9
"[2016, 46, 2, 15, 2]",26
"[2016, 46, 2, 16, 2]",37
"[2016, 46, 2, 17, 2]",189
"[2016, 46, 2, 18, 2]",183
"[2016, 46, 2, 19, 2]",79
"[2016, 46, 2, 20, 2]",42
"[2016, 46, 2, 21, 3]",14
"[2016, 46, 2, 22, 3]",6
"[2016, 46, 2, 23, 4]",11
"[2016, 46, 3, 0, 2]",3
"[2016, 46, 3, 1, 1]",1
"[2016, 46, 3, 2, 2]",1
"[2016, 46, 3, 3, 1]",0
"[2016, 46, 3, 4, 1]",0
"[2016, 46, 3, 5, 1]",9
"[2016, 46, 3, 6, 2]",47
"[2016, 46, 3, 7, 2]",93
"[2016, 46, 3, 8, 1]",127
"[2016, 46, 3, 9, 2]",117
"[2016, 46, 3, 10, 2]",29
"[2016, 46, 3, 11, 2]",34
"[2016, 46, 3, 12, 2]",26
"[2016, 46, 3, 13, 2]",29
"[2016, 46, 3, 14, 2]",52
"[2016, 46, 3, 15, 1]",35
"[2016, 46, 3, 16, 1]",82
"[2016, 46, 3, 17, 1]",254
"[2016, 46, 3, 18, 1]",163
"[2016, 46, 3, 19, 1]",142
"[2016, 46, 3, 20, 1]",66
"[2016, 46, 3, 21, 1]",36
"[2016, 46, 3, 22, 1]",23
"[2016, 46, 3, 23, 1]",8
"[2016, 46, 4, 0, 1]",6
"[2016, 46, 4, 1, 1]",0
"[2016, 46, 4, 2, 3]",2
"[2016, 46, 4, 3, 2]",0
"[2016, 46, 4, 4, 2]",0
"[2016, 46, 4, 5, 2]",11
"[2016, 46, 4, 6, 2]",44
"[2016, 46, 4, 7, 2]",99
"[2016, 46, 4, 8, 2]",148
"[2016, 46, 4, 9, 1]",121
"[2016, 46, 4, 10, 1]",42
"[2016, 46, 4, 11, 1]",29
"[2016, 46, 4, 12, 2]",35
"[2016, 46, 4, 13, 2]",30
"[2016, 46, 4, 14, 2]",47
"[2016, 46, 4, 15, 1]",35
"[2016, 46, 4, 16, 1]",55
"[2016, 46, 4, 17, 1]",118
"[2016, 46, 4, 18, 1]",190
"[2016, 46, 4, 19, 1]",114
"[2016, 46, 4, 20, 1]",72
"[2016, 46, 4, 21, 1]",24
"[2016, 46, 4, 22, 1]",14
"[2016, 46, 4, 23, 1]",7
"[2016, 46, 5, 0, 1]",3
"[2016, 46, 5, 1, 1]",2
"[2016, 46, 5, 2, 1]",2
"[2016, 46, 5, 3, 1]",0
"[2016, 46, 5, 4, 1]",0
"[2016, 46, 5, 5, 1]",8
"[2016, 46, 5, 6, 1]",48
"[2016, 46, 5, 7, 1]",83
"[2016, 46, 5, 8, 2]",117
"[2016, 46, 5, 9, 2]",106
"[2016, 46, 5, 10, 2]",39
"[2016, 46, 5, 11, 2]",24
"[2016, 46, 5, 12, 2]",26
"[2016, 46, 5, 13, 2]",31
"[2016, 46, 5, 14, 1]",40
"[2016, 46, 5, 15, 1]",51
"[2016, 46, 5, 16, 1]",114
"[2016, 46, 5, 17, 1]",201
"[2016, 46, 5, 18, 3]",247
"[2016, 46, 5, 19, 1]",57
"[2016, 46, 5, 20, 2]",19
"[2016, 46, 5, 21, 2]",10
"[2016, 46, 5, 22, 1]",11
"[2016, 46, 5, 23, 1]",11
"[2016, 46, 6, 0, 1]",3
"[2016, 46, 6, 1, 1]",0
"[2016, 46, 6, 2, 1]",4
"[2016, 46, 6, 3, 1]",2
"[2016, 46, 6, 4, 1]",4
"[2016, 46, 6, 5, 1]",4
"[2016, 46, 6, 6, 1]",12
"[2016, 46, 6, 7, 1]",4
"[2016, 46, 6, 8, 2]",4
"[2016, 46, 6, 9, 2]",23
"[2016, 46, 6, 10, 1]",19
"[2016, 46, 6, 11, 1]",18
"[2016, 46, 6, 12, 2]",19
"[2016, 46, 6, 13, 1]",26
"[2016, 46, 6, 14, 1]",19
"[2016, 46, 6, 15, 1]",26
"[2016, 46, 6, 16, 1]",30
"[2016, 46, 6, 17, 1]",40
"[2016, 46, 6, 18, 1]",18
"[2016, 46, 6, 19, 1]",17
"[2016, 46, 6, 20, 1]",10
"[2016, 46, 6, 21, 1]",2
"[2016, 46, 6, 22, 1]",3
"[2016, 46, 6, 23, 2]",0
"[2016, 47, 0, 0, 2]",2
"[2016, 47, 0, 1, 3]",0
"[2016, 47, 0, 2, 3]",2
"[2016, 47, 0, 3, 3]",0
"[2016, 47, 0, 4, 2]",0
"[2016, 47, 0, 5, 4]",0
"[2016, 47, 0, 6, 4]",2
"[2016, 47, 0, 7, 2]",2
"[2016, 47, 0, 8, 2]",5
"[2016, 47, 0, 9, 2]",11
"[2016, 47, 0, 10, 3]",8
"[2016, 47, 0, 11, 2]",11
"[2016, 47, 0, 12, 4]",6
"[2016, 47, 0, 13, 2]",11
"[2016, 47, 0, 14, 2]",10
"[2016, 47, 0, 15, 2]",11
"[2016, 47, 0, 16, 2]",10
"[2016, 47, 0, 17, 4]",14
"[2016, 47, 0, 18, 2]",14
"[2016, 47, 0, 19, 3]",6
"[2016, 47, 0, 20, 2]",6
"[2016, 47, 0, 21, 2]",11
"[2016, 47, 0, 22, 3]",5
"[2016, 47, 0, 23, 2]",3
"[2016, 47, 1, 0, 2]",0
"[2016, 47, 1, 1, 4]",0
"[2016, 47, 1, 2, 4]",0
"[2016, 47, 1, 3, 2]",0
"[2016, 47, 1, 4, 3]",0
"[2016, 47, 1, 5, 3]",7
"[2016, 47, 1, 6, 2]",54
"[2016, 47, 1, 7, 3]",91
"[2016, 47, 1, 8, 3]",172
"[2016, 47, 1, 9, 3]",114
"[2016, 47, 1, 10, 3]",42
"[2016, 47, 1, 11, 3]",24
"[2016, 47, 1, 12, 3]",21
"[2016, 47, 1, 13, 2]",11
"[2016, 47, 1, 14, 4]",23
"[2016, 47, 1, 15, 4]",18
"[2016, 47, 1, 16, 3]",43
"[2016, 47, 1, 17, 3]",116
"[2016, 47, 1, 18, 2]",181
"[2016, 47, 1, 19, 2]",108
"[2016, 47, 1, 20, 2]",38
"[2016, 47, 1, 21, 2]",25
"[2016, 47, 1, 22, 3]",14
"[2016, 47, 1, 23, 2]",7
"[2016, 47, 2, 0, 2]",5
"[2016, 47, 2, 1, 2]",0
"[2016, 47, 2, 2, 2]",0
"[2016, 47, 2, 3, 2]",0
"[2016, 47, 2, 4, 1]",0
"[2016, 47, 2, 5, 1]",12
"[2016, 47, 2, 6, 1]",38
"[2016, 47, 2, 7, 2]",64
"[2016, 47, 2, 8, 4]",166
"[2016, 47, 2, 9, 2]",116
"[2016, 47, 2, 10, 2]",41
"[2016, 47, 2, 11, 2]",13
"[2016, 47, 2, 12, 4]",25
"[2016, 47, 2, 13, 2]",26
"[2016, 47, 2, 14, 2]",28
"[2016, 47, 2, 15, 2]",13
"[2016, 47, 2, 16, 2]",46
"[2016, 47, 2, 17, 2]",144
"[2016, 47, 2, 18, 1]",142
"[2016, 47, 2, 19, 2]",115
"[2016, 47, 2, 20, 2]",44
"[2016, 47, 2, 21, 2]",22
"[2016, 47, 2, 22, 1]",15
"[2016, 47, 2, 23, 1]",10
"[2016, 47, 3, 0, 2]",8
"[2016, 47, 3, 1, 2]",2
"[2016, 47, 3, 2, 2]",0
"[2016, 47, 3, 3, 3]",0
"[2016, 47, 3, 4, 2]",0
"[2016, 47, 3, 5, 1]",6
"[2016, 47, 3, 6, 1]",48
"[2016, 47, 3, 7, 3]",65
"[2016, 47, 3, 8, 3]",72
"[2016, 47, 3, 9, 2]",86
"[2016, 47, 3, 10, 2]",31
"[2016, 47, 3, 11, 2]",23
"[2016, 47, 3, 12, 2]",27
"[2016, 47, 3, 13, 2]",48
"[2016, 47, 3, 14, 1]",44
"[2016, 47, 3, 15, 2]",62
"[2016, 47, 3, 16, 2]",80
"[2016, 47, 3, 17, 2]",72
"[2016, 47, 3, 18, 2]",59
"[2016, 47, 3, 19, 2]",16
"[2016, 47, 3, 20, 2]",18
"[2016, 47, 3, 21, 2]",7
"[2016, 47, 3, 22, 1]",6
"[2016, 47, 3, 23, 2]",2
"[2016, 47, 4, 0, 2]",4
"[2016, 47, 4, 1, 2]",0
"[2016, 47, 4, 2, 2]",0
"[2016, 47, 4, 3, 2]",0
"[2016, 47, 4, 4, 2]",0
"[2016, 47, 4, 5, 3]",0
"[2016, 47, 4, 6, 2]",8
"[2016, 47, 4, 7, 2]",2
"[2016, 47, 4, 8, 2]",7
"[2016, 47, 4, 9, 2]",1
"[2016, 47, 4, 10, 1]",7
"[2016, 47, 4, 11, 1]",9
"[2016, 47, 4, 12, 1]",0
"[2016, 47, 4, 13, 1]",10
"[2016, 47, 4, 14, 4]",4
"[2016, 47, 4, 15, 2]",8
"[2016, 47, 4, 16, 2]",0
"[2016, 47, 4, 17, 2]",0
"[2016, 47, 4, 18, 3]",7
"[2016, 47, 4, 19, 3]",12
"[2016, 47, 4, 20, 2]",16
"[2016, 47, 4, 21, 2]",16
"[2016, 47, 4, 22, 2]",14
"[2016, 47, 4, 23, 2]",7
"[2016, 47, 5, 0, 2]",8
"[2016, 47, 5, 1, 3]",2
"[2016, 47, 5, 2, 3]",0
"[2016, 47, 5, 3, 2]",0
"[2016, 47, 5, 4, 2]",0
"[2016, 47, 5, 5, 2]",0
"[2016, 47, 5, 6, 3]",12
"[2016, 47, 5, 7, 3]",23
"[2016, 47, 5, 8, 2]",27
"[2016, 47, 5, 9, 2]",22
"[2016, 47, 5, 10, 2]",12
"[2016, 47, 5, 11, 3]",13
"[2016, 47, 5, 12, 2]",11
"[2016, 47, 5, 13, 2]",18
"[2016, 47, 5, 14, 3]",25
"[2016, 47, 5, 15, 2]",29
"[2016, 47, 5, 16, 2]",13
"[2016, 47, 5, 17, 2]",15
"[2016, 47, 5, 18, 2]",19
